,model,method,mean_tbc,std_tbc,mean_wiki,std_wiki,self n=2,self n=3,self n=4,WT103 n=2,WT103 n=3,WT103 n=4,TBC n=2,TBC n=3,TBC n=4
102,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=100",Parallel-1,0.028999999999999998,0.002,0.027000000000000003,0.002,0.8325927705055842,0.9822954067104123,0.9979557940462501,0.7516512549537648,0.9614956048037637,0.9946339593714066,0.744806052599976,0.9691717221740745,0.9969336910693752
103,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",Parallel-1,0.057,0.009000000000000001,0.073,0.006999999999999999,0.402241226776762,0.6601347213717085,0.8242877606239057,0.3201120613388381,0.6285976729944887,0.8203087696960051,0.37717487466823946,0.684476423759951,0.8615311157090562
104,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",Parallel-1,0.053,0.005,0.07,0.006,0.4219049021051082,0.6787406388506801,0.8344191959319879,0.3365228912115413,0.6481736206633043,0.8366438900365486,0.3912851464743118,0.6992205410362219,0.8700143016049579
105,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",Parallel-1,0.057999999999999996,0.006999999999999999,0.076,0.005,0.4220383955049165,0.6821503979210655,0.835110885390215,0.3338535976275948,0.6472307942179633,0.8322329439647875,0.38348681130014045,0.695630989118077,0.8679532757745049
106,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=1,sample=False,top_k=0",Parallel-1,0.057999999999999996,0.006999999999999999,0.077,0.006,0.3938618925831202,0.6459277786462404,0.8177972994956889,0.314878892733564,0.6218539940597155,0.8164958516349439,0.3649766812095682,0.6764108175707363,0.8586302261265658
107,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=0",Parallel-1,0.05,0.009000000000000001,0.06,0.008,0.6405596422904948,0.8731108783480472,0.9628478159490129,0.4990624549257176,0.8138560526709562,0.9389087517487953,0.5599307659022068,0.8530600029926679,0.963935955230841
108,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=100",Parallel-1,0.052000000000000005,0.006,0.067,0.004,0.5996945292974174,0.852560414269275,0.957624589674724,0.468619827825604,0.7894131185270425,0.930766935243211,0.5302693696195502,0.8357307249712314,0.9606087735004476
109,"/max_iter=500,std_len=5,init_mask_prob=0,temperature=10,sample=False,top_k=0",Parallel-1,0.059000000000000004,0.005,0.077,0.004,0.42254826254826255,0.6912449799196787,0.8584100418410042,0.33235521235521237,0.6533333333333333,0.8465271966527197,0.38084942084942086,0.7053815261044176,0.8880334728033473
110,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",Parallel-1,0.051,0.003,0.061,0.006,0.47244326554671384,0.7215422276621787,0.8604836143811645,0.38756262894193927,0.6851285189718482,0.8538020999045498,0.42513999410551134,0.7218482252141983,0.881641743557111
111,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",Parallel-1,0.052000000000000005,0.004,0.062,0.004,0.47733732236350035,0.728982128982129,0.8767987065481002,0.38459237097980553,0.6891996891996892,0.8635408245755861,0.4261780104712042,0.7263403263403263,0.8919967663702506
112,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=1,sample=False,top_k=0",Parallel-1,0.048,0.004,0.06,0.008,0.48223196733706336,0.7317303158887317,0.8787829216424015,0.39800393164978076,0.6913405626276914,0.8668411581874693,0.44049599274156964,0.7378595002357379,0.8987403893342057
113,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=0",Parallel-1,0.025,0.002,0.028999999999999998,0.003,0.780958999305073,0.9369330453563715,0.981478715459298,0.6767199444058374,0.9020878329733621,0.9701269604182226,0.7160528144544823,0.9277177825773938,0.9808812546676624
114,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=100",Parallel-1,0.038,0.002,0.040999999999999995,0.002,0.65970064953403,0.8786592505854801,0.9644484958979034,0.5512567071448743,0.8312353629976581,0.9443938012762079,0.5929116068907089,0.8653395784543325,0.9683986630203586
115,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=10,sample=False,top_k=0",Parallel-1,0.05,0.003,0.064,0.005,0.4899236641221374,0.7415873015873016,0.8889256198347107,0.39908396946564884,0.6993650793650794,0.8667768595041322,0.4441221374045802,0.7388888888888889,0.903305785123967
116,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=0",Parallel-1,0.009000000000000001,0.0,0.01,0.0,0.9517483393909011,0.9946953034027688,0.9995988768551946,0.917157538538664,0.9908138180877216,0.9993314614253243,0.9348289259305678,0.9935308578082547,0.9995988768551946
117,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=100",Parallel-1,0.02,0.001,0.021,0.001,0.8326807622030802,0.9646519158121964,0.9941357162803686,0.7515009135995824,0.944954128440367,0.9864562971237084,0.7764291307752546,0.9612790070156503,0.9941357162803686
118,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",Parallel-1,0.05,0.006999999999999999,0.067,0.01,0.0,0.0,0.0,0.017541229385307347,0.0367601246105919,0.05170178282009724,0.019490254872563718,0.03956386292834891,0.055915721231766614
119,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",Parallel-1,0.113,0.036000000000000004,0.054000000000000006,0.013999999999999999,0.10331862023867909,0.2119972733469666,0.33220760753643797,0.11247343469020762,0.2791411042944785,0.4340561677923925,0.11590649010953082,0.2897068847989093,0.448809100604337
120,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",Parallel-1,0.10099999999999999,0.040999999999999995,0.061,0.006999999999999999,0.1339607843137255,0.2811225322238538,0.42327952421410364,0.15074509803921568,0.3573176700930005,0.5305012744265081,0.16109803921568627,0.37624408549518684,0.546304163126593
121,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=False,top_k=0",Parallel-1,0.16399999999999998,0.09,0.055,0.012,0.0,0.0,0.0,0.01893687707641196,0.04455958549222798,0.06276978417266187,0.01744186046511628,0.043523316062176166,0.06636690647482014
122,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=0",Parallel-1,0.054000000000000006,0.005,0.053,0.004,0.7170404814004376,0.9382611158312093,0.9911920140927775,0.5960065645514223,0.8923817615406401,0.9812096300645919,0.6301969365426696,0.9148966298499008,0.9903112155020551
123,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=100",Parallel-1,0.076,0.006999999999999999,0.068,0.006,0.5731106243154436,0.872412815423873,0.9642857142857143,0.48069550930996713,0.8446271618939609,0.96222810111699,0.49602957283680177,0.8551176637368869,0.971928277483833
124,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=False,top_k=0",Parallel-1,0.133,0.111,0.061,0.027999999999999997,0.0,0.0,0.0,0.01761252446183953,0.04004106776180698,0.05680345572354212,0.0162426614481409,0.04086242299794661,0.059611231101511876
125,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=0",Parallel-1,0.009000000000000001,0.0,0.01,0.0,0.9479293133684068,0.9923216529387129,0.9994213800086793,0.9202751922298664,0.9900879519754293,0.9992767250108491,0.9321462295966545,0.9921820466285076,0.999132070013019
126,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=100",Parallel-1,0.03,0.001,0.028999999999999998,0.0,0.8744008848469952,0.9955623177380499,0.9997381170616735,0.7819835320142559,0.9803474071256498,0.9993452926541836,0.7779279832862235,0.9863065804488399,0.9996071755925101
127,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",Parallel-1,0.049,0.006999999999999999,0.059000000000000004,0.005,0.5047096864895262,0.7525863325076497,0.9003477997882958,0.42443413468297486,0.7110593035115839,0.8823529411764706,0.4637986784760298,0.7550633833600466,0.9139573567216089
128,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",Parallel-1,0.049,0.005,0.059000000000000004,0.003,0.4776561112755253,0.7186539643515673,0.8720038350910834,0.39375554897898785,0.6833128457283344,0.8609779482262704,0.42852915063628294,0.7255685310387215,0.8918184723553851
129,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",Parallel-1,0.049,0.004,0.061,0.006,0.4910021718895439,0.7375726275016139,0.8779011099899092,0.39807632640397145,0.69609425435765,0.8588967373023881,0.448029785913745,0.737895416397676,0.8925327951564077
130,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=1,sample=False,top_k=0",Parallel-1,0.046,0.008,0.057999999999999996,0.005,0.47366795366795367,0.7240160642570281,0.8651046025104603,0.4024710424710425,0.6870682730923695,0.8527196652719665,0.4373745173745174,0.7273895582329317,0.8836820083682009
131,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=0",Parallel-1,0.026000000000000002,0.002,0.028999999999999998,0.002,0.7992685900040634,0.9478480302817889,0.985180880430045,0.6999864553704456,0.915603532875368,0.9758826093273282,0.7349315996207504,0.9363521659890649,0.985180880430045
132,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=100",Parallel-1,0.037000000000000005,0.003,0.045,0.006,0.6635210852255972,0.8796693202694428,0.9652976758993951,0.5439398407549395,0.8314451928965095,0.9476281439032156,0.5931878501916839,0.8674219228413962,0.9683221903852276
133,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=10,sample=False,top_k=0",Parallel-1,0.051,0.002,0.062,0.004,0.48283499446290146,0.7394169000164718,0.8854148771688714,0.3893371302009176,0.6992258277054851,0.8685792819103247,0.4371143806359753,0.7422170976774831,0.9024222642157704
134,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=0",Parallel-1,0.009000000000000001,0.0,0.009000000000000001,0.0,0.9487910725356479,0.9920665387076135,0.998678122934567,0.9197768133911965,0.9895073576455534,0.9985459352280238,0.9321760694358339,0.9921944977607166,0.9985459352280238
135,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=100",Parallel-1,0.019,0.001,0.022000000000000002,0.001,0.809330893883952,0.9533909754120508,0.9864373601789709,0.73170412963931,0.9373142393947582,0.9821029082774049,0.7669890224777836,0.9519048905701162,0.9875559284116331
136,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",Parallel-1,0.10099999999999999,0.083,0.076,0.028999999999999998,0.0,0.0,0.0,0.02508038585209003,0.050501672240802674,0.06968641114982578,0.027170418006430868,0.05434782608695652,0.0740418118466899
137,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",Parallel-1,0.10300000000000001,0.035,0.062,0.012,0.11024793388429752,0.24255465656739542,0.3804991919554678,0.11867768595041323,0.31055259080736786,0.4844675884359849,0.13553719008264462,0.3296608710621449,0.5002693481774106
138,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",Parallel-1,0.099,0.048,0.066,0.004,0.13786136151694126,0.292891760904685,0.44638655462184873,0.14780851725209823,0.3589660743134087,0.5349579831932774,0.16428349393845199,0.3775444264943457,0.5519327731092437
139,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=1,sample=False,top_k=0",Parallel-1,0.146,0.07,0.069,0.021,0.0,0.0,0.0,0.01171003717472119,0.030485436893203884,0.04796747967479675,0.011152416356877323,0.03223300970873787,0.05060975609756098
140,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=0",Parallel-1,0.052000000000000005,0.005,0.052000000000000005,0.006,0.7102357911953114,0.9212642867221673,0.9833260201842914,0.595747580755077,0.8785099477917313,0.9686997221003364,0.6247785198309936,0.9051784958374488,0.9828872312417727
141,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=100",Parallel-1,0.075,0.003,0.065,0.006,0.5839727195225917,0.8680217999705406,0.9616207951070337,0.4990053992611537,0.8441596700544999,0.9590214067278288,0.5180448991190679,0.8575637059949919,0.9695718654434251
142,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=10,sample=False,top_k=0",Parallel-1,0.182,0.11900000000000001,0.047,0.006999999999999999,0.0,0.0,0.0,0.022408026755852843,0.050956521739130435,0.06690777576853527,0.022408026755852843,0.050782608695652175,0.06817359855334539
143,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=0",Parallel-1,0.009000000000000001,0.0,0.01,0.0,0.9553705472908421,0.9936413734633319,0.9988281822176651,0.922478504162686,0.9896848947294051,0.9988281822176651,0.9353077657977344,0.993217465027554,0.9988281822176651
144,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",Parallel-015,0.048,0.004,0.059000000000000004,0.008,0.45797233622131023,0.702638647495655,0.8603388715249218,0.3722450220398237,0.6599778796018329,0.8412567856555354,0.4170846633226934,0.7089587612577026,0.8795854581345616
145,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",Parallel-015,0.051,0.005,0.061,0.006999999999999999,0.4896191187453323,0.739177657098526,0.8839386602098467,0.40253920836445106,0.6972847168347556,0.8668280871670703,0.44017923823749067,0.739022498060512,0.8981436642453592
146,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",Parallel-015,0.052000000000000005,0.006,0.065,0.002,0.4804096170970614,0.7381319358816276,0.8842577749278615,0.3910655981003265,0.6908138101109741,0.868868226995832,0.43455031166518254,0.7395191122071517,0.9001282462327669
147,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=1,sample=False,top_k=0",Parallel-015,0.048,0.003,0.061,0.005,0.4694372819657212,0.7220558095538389,0.8770720498933202,0.38722887911421205,0.6861106731830364,0.8645987198424422,0.42969816472015776,0.7316727100740974,0.8952896766781553
148,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=0",Parallel-015,0.027000000000000003,0.001,0.027999999999999997,0.002,0.787766323024055,0.9456227758007117,0.9870110701107011,0.6826116838487972,0.9145907473309609,0.9762361623616236,0.7234364261168384,0.9346619217081851,0.9865682656826569
149,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=100",Parallel-015,0.038,0.006,0.044000000000000004,0.002,0.637539522851394,0.866577221228384,0.9554041498916073,0.5280252946248922,0.8191711389385808,0.9382161659956643,0.5691290600747341,0.8549493142516398,0.9606689377516259
150,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=10,sample=False,top_k=0",Parallel-015,0.049,0.005,0.063,0.008,0.46762696762696765,0.7208513263417643,0.8721527109400065,0.3820908820908821,0.6816779765576805,0.8601219120949631,0.42381942381942384,0.7282541640962369,0.8922040423484119
151,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=0",Parallel-015,0.009000000000000001,0.0,0.01,0.0,0.948737184296074,0.9943211151264842,0.9985329421178981,0.9198549637409352,0.9917398038203408,0.9982662043211523,0.9333583395848962,0.9931595250387196,0.998666311016271
152,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=100",Parallel-015,0.02,0.001,0.021,0.001,0.824785212184327,0.9689181916038752,0.9949874686716792,0.7547513668315543,0.9507534983853606,0.9892787524366472,0.7788336370736787,0.9635360602798708,0.994848231690337
153,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",Parallel-015,0.10400000000000001,0.051,0.066,0.036000000000000004,0.0,0.0,0.0,0.015861027190332326,0.03956043956043956,0.055301794453507344,0.017522658610271902,0.04144427001569859,0.057585644371941275
154,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",Parallel-015,0.129,0.045,0.055,0.005,0.1285329744279946,0.2659537166900421,0.39784356725146197,0.13913189771197845,0.33046984572230015,0.48081140350877194,0.14518842530282638,0.3420406732117812,0.4956140350877193
155,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",Parallel-015,0.11800000000000001,0.055999999999999994,0.063,0.008,0.1321656050955414,0.2691288506127857,0.41784361005856013,0.1428343949044586,0.345975488572375,0.5237685153289701,0.14984076433121019,0.3585624378933422,0.537030657940062
156,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=False,top_k=0",Parallel-015,0.17,0.149,0.065,0.013000000000000001,0.0,0.0,0.0,0.013961605584642234,0.039201451905626135,0.05954631379962193,0.013612565445026177,0.040290381125226864,0.06200378071833648
157,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=0",Parallel-015,0.05,0.005,0.052000000000000005,0.004,0.7113344500279174,0.9272490598785074,0.9827430972388955,0.5878001116694584,0.8835695689904541,0.9695378151260504,0.623534338358459,0.9078680937228811,0.9834933973589436
158,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=100",Parallel-015,0.075,0.006999999999999999,0.067,0.005,0.5675154852030282,0.8674269422665716,0.9658536585365853,0.47598072952512044,0.8270848182466144,0.9565410199556541,0.4930488644184446,0.8454739843193158,0.9717664449371767
159,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=False,top_k=0",Parallel-015,0.11800000000000001,0.09699999999999999,0.08,0.024,0.0,0.0,0.0,0.014814814814814815,0.03990384615384615,0.059666666666666666,0.017592592592592594,0.04358974358974359,0.06466666666666666
160,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=0",Parallel-015,0.009000000000000001,0.0,0.01,0.0,0.9469135802469136,0.9920454545454546,0.9985272459499264,0.9159122085048012,0.9890625,0.9982326951399116,0.9314128943758574,0.9914772727272727,0.998379970544919
161,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=100",Parallel-015,0.03,0.001,0.028999999999999998,0.001,0.87555720653789,0.9947610529005878,0.9993400211193242,0.7793462109955424,0.9776386404293381,0.997492080253432,0.7753838533927687,0.9846664962944033,0.9990760295670539
