,model,method,Wiki R1 Prec,Wiki R1 Rec,Wiki R1 F1,Wiki R2 Prec,Wiki R2 Rec,Wiki R2 F1,Wiki R3 Prec,Wiki R3 Rec,Wiki R3 F1,Wiki R4 Prec,Wiki R4 Rec,Wiki R4 F1,TBC R1 Prec,TBC R1 Rec,TBC R1 F1,TBC R2 Prec,TBC R2 Rec,TBC R2 F1,TBC R3 Prec,TBC R3 Rec,TBC R3 F1,TBC R4 Prec,TBC R4 Rec,TBC R4 F1
0,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",Attention-1,0.2707479508196721,0.07455738167454327,0.1169183086543234,0.08392715756136183,0.007771830779382653,0.014226276800488633,0.014177141186787489,0.0009367274412855377,0.0017573407217888223,0.0011592522822779308,6.998880179171333e-05,0.00013200668156798578,0.2707479508196721,0.07455738167454327,0.1169183086543234,0.08392715756136183,0.007771830779382653,0.014226276800488633,0.014177141186787489,0.0009367274412855377,0.0017573407217888223,0.0011592522822779308,6.998880179171333e-05,0.00013200668156798578
0,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",Attention-1,0.28280773143438453,0.07843690484587712,0.12281185810564214,0.08608545938331508,0.008065107412566904,0.014748469955565242,0.01669304935962009,0.0011202101359703337,0.002099527332422442,0.0019945861233793987,0.00012248040313549832,0.0002307877957365473,0.28280773143438453,0.07843690484587712,0.12281185810564214,0.08608545938331508,0.008065107412566904,0.014748469955565242,0.01669304935962009,0.0011202101359703337,0.002099527332422442,0.0019945861233793987,0.00012248040313549832,0.0002307877957365473
0,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",Attention-1,0.27856420626895856,0.0777315369965437,0.12154634854360988,0.08364485981308412,0.00787447760099714,0.014393887055521873,0.014016018306636156,0.0009463844252163165,0.0017730484603875735,0.001416029453412631,8.748600223964165e-05,0.0001647897020525164,0.27856420626895856,0.0777315369965437,0.12154634854360988,0.08364485981308412,0.00787447760099714,0.014393887055521873,0.014016018306636156,0.0009463844252163165,0.0017730484603875735,0.001416029453412631,8.748600223964165e-05,0.0001647897020525164
0,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=1,sample=False,top_k=0",Attention-1,0.28142493638676847,0.07801368413627707,0.12216269610976926,0.08802650260293422,0.008182418065840604,0.01497303088526649,0.016479509989791453,0.0010912391841779974,0.0020469334146420476,0.0014459224985540775,8.748600223964165e-05,0.00016498819973982722,0.28142493638676847,0.07801368413627707,0.12216269610976926,0.08802650260293422,0.008182418065840604,0.01497303088526649,0.016479509989791453,0.0010912391841779974,0.0020469334146420476,0.0014459224985540775,8.748600223964165e-05,0.00016498819973982722
0,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=0",Attention-1,0.3395508873596523,0.13225647175001765,0.19036498911205696,0.028728127448419953,0.0032260429650267613,0.005800691631218761,0.0015586439797376282,0.00011588380716934487,0.0002157271096607506,0.0,0.0,0.0,0.3395508873596523,0.13225647175001765,0.19036498911205696,0.028728127448419953,0.0032260429650267613,0.005800691631218761,0.0015586439797376282,0.00011588380716934487,0.0002157271096607506,0.0,0.0,0.0
0,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=100",Attention-1,0.3313063063063063,0.10375961063694716,0.15802760554214237,0.07134003580773998,0.007595864799472102,0.013729854070640975,0.00618528976737932,0.000444221260815822,0.0008289097228263793,0.0005372011818426001,3.499440089585666e-05,6.570727055531224e-05,0.3313063063063063,0.10375961063694716,0.15802760554214237,0.07134003580773998,0.007595864799472102,0.013729854070640975,0.00618528976737932,0.000444221260815822,0.0008289097228263793,0.0005372011818426001,3.499440089585666e-05,6.570727055531224e-05
0,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=10,sample=False,top_k=0",Attention-1,0.2676741803278688,0.07371094025534317,0.11559094844194576,0.08526516354398221,0.00787447760099714,0.014417460495473166,0.016812865497076022,0.001110553152039555,0.002083483148021034,0.0011595883461371214,6.998880179171333e-05,0.00013200886013566056,0.2676741803278688,0.07371094025534317,0.11559094844194576,0.08526516354398221,0.00787447760099714,0.014417460495473166,0.016812865497076022,0.001110553152039555,0.002083483148021034,0.0011595883461371214,6.998880179171333e-05,0.00013200886013566056
0,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=0",Attention-1,0.2532739300661536,0.13232700853495097,0.1738324639870893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2532739300661536,0.13232700853495097,0.1738324639870893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"/max_iter=100,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=100",Attention-1,0.36098745447187375,0.12583762432108345,0.1866206353213447,0.020598771750255887,0.002360876897133221,0.004236227121785169,0.0,0.0,0.0,0.0,0.0,0.0,0.36098745447187375,0.12583762432108345,0.1866206353213447,0.020598771750255887,0.002360876897133221,0.004236227121785169,0.0,0.0,0.0,0.0,0.0,0.0
0,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",Attention-1,0.3401969561324978,0.02680397827467024,0.049692688589748034,0.11742304030466519,0.005425617713908645,0.010371989176173671,0.018408941485864562,0.0008111866501854141,0.0015539001303397232,0.0016642011834319527,7.873740201567749e-05,0.00015036000339757017,0.3401969561324978,0.02680397827467024,0.049692688589748034,0.11742304030466519,0.005425617713908645,0.010371989176173671,0.018408941485864562,0.0008111866501854141,0.0015539001303397232,0.0016642011834319527,7.873740201567749e-05,0.00015036000339757017
0,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",Attention-1,0.3074866310160428,0.024335190802003245,0.04510098563342102,0.11100131752305666,0.00494171126915463,0.009462171552666765,0.016896398399288574,0.0007339307787391842,0.0014067553335028462,0.0009209799226376865,4.374300111982083e-05,8.351829774889926e-05,0.3074866310160428,0.024335190802003245,0.04510098563342102,0.11100131752305666,0.00494171126915463,0.009462171552666765,0.016896398399288574,0.0007339307787391842,0.0014067553335028462,0.0009209799226376865,4.374300111982083e-05,8.351829774889926e-05
0,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",Attention-1,0.33630686886708294,0.026592367919870213,0.04928748720243714,0.11660206718346253,0.005293643228975731,0.010127504744905312,0.01618266459765019,0.0007049598269468479,0.0013510629313105316,0.0003740415186085656,1.749720044792833e-05,3.342970674358048e-05,0.33630686886708294,0.026592367919870213,0.04928748720243714,0.11660206718346253,0.005293643228975731,0.010127504744905312,0.01618266459765019,0.0007049598269468479,0.0013510629313105316,0.0003740415186085656,1.749720044792833e-05,3.342970674358048e-05
0,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=False,top_k=0",Attention-1,0.3303411131059246,0.02595753685547013,0.048132887276383,0.12028608582574772,0.005425617713908645,0.010382903861811387,0.018641810918774968,0.0008111866501854141,0.0015547198137854934,0.0014936519790888724,6.998880179171333e-05,0.0001337113293946354,0.3303411131059246,0.02595753685547013,0.048132887276383,0.12028608582574772,0.005425617713908645,0.010382903861811387,0.018641810918774968,0.0008111866501854141,0.0015547198137854934,0.0014936519790888724,6.998880179171333e-05,0.0001337113293946354
0,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=0",Attention-1,0.38638663967611336,0.10770967059321436,0.16845937107342873,0.10428015564202335,0.011789720654006892,0.02118437338070976,0.009353846153846154,0.0007339307787391842,0.0013610667310435395,0.0001226993865030675,8.748600223964166e-06,1.63314212695191e-05,0.38638663967611336,0.10770967059321436,0.16845937107342873,0.10428015564202335,0.011789720654006892,0.02118437338070976,0.009353846153846154,0.0007339307787391842,0.0013610667310435395,0.0001226993865030675,8.748600223964166e-06,1.63314212695191e-05
0,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=100",Attention-1,0.41108630952380953,0.07794314735134372,0.13104061398211975,0.14427360252909902,0.014722486985849402,0.02671846972493272,0.020131726109108985,0.0015644313967861558,0.002903250483112481,0.0008551184949914489,6.124020156774916e-05,0.00011429379723296482,0.41108630952380953,0.07794314735134372,0.13104061398211975,0.14427360252909902,0.014722486985849402,0.02671846972493272,0.020131726109108985,0.0015644313967861558,0.002903250483112481,0.0008551184949914489,6.124020156774916e-05,0.00011429379723296482
0,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=False,top_k=0",Attention-1,0.31066176470588236,0.023841433307469847,0.0442843091903653,0.1133377135348226,0.00505902192242833,0.009685705045289393,0.019712070874861574,0.0008594715698393078,0.0016471255191015132,0.0014803849000740192,6.998880179171333e-05,0.0001336577070850798,0.31066176470588236,0.023841433307469847,0.0442843091903653,0.1133377135348226,0.00505902192242833,0.009685705045289393,0.019712070874861574,0.0008594715698393078,0.0016471255191015132,0.0014803849000740192,6.998880179171333e-05,0.0001336577070850798
0,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=0",Attention-1,0.2595419847328244,0.13670028920081823,0.17907964804015247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2595419847328244,0.13670028920081823,0.17907964804015247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"/max_iter=100,std_len=0,init_mask_prob=1,temperature=10,sample=True,top_k=100",Attention-1,0.4713603818615752,0.11144812019468153,0.18027268787607903,0.06343283582089553,0.008226409560818241,0.014564049941272195,0.00066711140760507,5.794190358467244e-05,0.00010662159914356157,0.0,0.0,0.0,0.4713603818615752,0.11144812019468153,0.18027268787607903,0.06343283582089553,0.008226409560818241,0.014564049941272195,0.00066711140760507,5.794190358467244e-05,0.00010662159914356157,0.0,0.0,0.0
0,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",Attention-1,0.27958656330749354,0.07632080129787684,0.11990912280144421,0.08414497844483475,0.007727839284405015,0.014155629821861979,0.015526585615936722,0.0010236402966625464,0.001920654036593457,0.0020234137881196706,0.00012248040313549832,0.00023097819323784883,0.27958656330749354,0.07632080129787684,0.11990912280144421,0.08414497844483475,0.007727839284405015,0.014155629821861979,0.015526585615936722,0.0010236402966625464,0.001920654036593457,0.0020234137881196706,0.00012248040313549832,0.00023097819323784883
0,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",Attention-1,0.2664987405541562,0.07462791845947661,0.11660329189233788,0.08497536945812807,0.008094435075885328,0.014780895708711496,0.0154238007641149,0.0010526112484548825,0.0019707271597982313,0.0019602352282273874,0.00012248040313549832,0.00023055403686234616,0.2664987405541562,0.07462791845947661,0.11660329189233788,0.08497536945812807,0.008094435075885328,0.014780895708711496,0.0154238007641149,0.0010526112484548825,0.0019707271597982313,0.0019602352282273874,0.00012248040313549832,0.00023055403686234616
0,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",Attention-1,0.2722909825713564,0.07603865415814347,0.11887957312001587,0.08457089260590903,0.007933132927633991,0.014505575437474933,0.017710583153347732,0.0011878090234857849,0.002226303608516658,0.001849217638691323,0.00011373180291153416,0.0002142834452579838,0.2722909825713564,0.07603865415814347,0.11887957312001587,0.08457089260590903,0.007933132927633991,0.014505575437474933,0.017710583153347732,0.0011878090234857849,0.002226303608516658,0.001849217638691323,0.00011373180291153416,0.0002142834452579838
0,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=1,sample=False,top_k=0",Attention-1,0.2825753704649974,0.07801368413627707,0.12227073896721753,0.08410469198850942,0.007727839284405015,0.014155059497265286,0.015384615384615385,0.0010139833127317676,0.0019025691216499403,0.002026929202258578,0.00012248040313549832,0.00023100106205110066,0.2825753704649974,0.07801368413627707,0.12227073896721753,0.08410469198850942,0.007727839284405015,0.014155059497265286,0.015384615384615385,0.0010139833127317676,0.0019025691216499403,0.002026929202258578,0.00012248040313549832,0.00023100106205110066
0,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=0",Attention-1,0.33064239093095155,0.13578331099668478,0.19250962135393673,0.029624003038359287,0.003431336608255737,0.006150285941326335,0.0013843443241882709,0.00010622682323856613,0.00019731163255448013,0.0,0.0,0.0,0.33064239093095155,0.13578331099668478,0.19250962135393673,0.029624003038359287,0.003431336608255737,0.006150285941326335,0.0013843443241882709,0.00010622682323856613,0.00019731163255448013,0.0,0.0,0.0
0,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=1,sample=True,top_k=100",Attention-1,0.3227334235453315,0.10093813923961346,0.15378001893760004,0.06597616345062429,0.006818681721533837,0.012359952051934648,0.005397176861334072,0.0003766223733003708,0.0007041097050606595,0.0002767017155506364,1.749720044792833e-05,3.291202351800074e-05,0.3227334235453315,0.10093813923961346,0.15378001893760004,0.06597616345062429,0.006818681721533837,0.012359952051934648,0.005397176861334072,0.0003766223733003708,0.0007041097050606595,0.0002767017155506364,1.749720044792833e-05,3.291202351800074e-05
0,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=10,sample=False,top_k=0",Attention-1,0.2773457750129601,0.07547435987867673,0.11865816131665467,0.08906426155580609,0.008109098907544542,0.014864790685753585,0.01694166175604007,0.001110553152039555,0.002084465040709462,0.0017495261699956262,0.00010498320268756998,0.00019807920393532066,0.2773457750129601,0.07547435987867673,0.11865816131665467,0.08906426155580609,0.008109098907544542,0.014864790685753585,0.01694166175604007,0.001110553152039555,0.002084465040709462,0.0017495261699956262,0.00010498320268756998,0.00019807920393532066
0,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=0",Attention-1,0.25749656121045394,0.1320448613952176,0.17456986543045597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25749656121045394,0.1320448613952176,0.17456986543045597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"/max_iter=100,std_len=5,init_mask_prob=0,temperature=10,sample=True,top_k=100",Attention-1,0.37296517617968267,0.12767158072935036,0.19022595521240598,0.022056937676327264,0.002522179045384559,0.004526730883684652,0.00012810658467845247,9.656983930778738e-06,1.7958789079139388e-05,0.0,0.0,0.0,0.37296517617968267,0.12767158072935036,0.19022595521240598,0.022056937676327264,0.002522179045384559,0.004526730883684652,0.00012810658467845247,9.656983930778738e-06,1.7958789079139388e-05,0.0,0.0,0.0
0,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",Attention-1,0.3290267011197244,0.026945051844536928,0.04981092570984636,0.10683497536945813,0.005088349585746756,0.009714036896452699,0.01762854144805876,0.0008111866501854141,0.0015510022331897608,0.0015963107484923732,7.873740201567749e-05,0.00015007163913428203,0.3290267011197244,0.026945051844536928,0.04981092570984636,0.10683497536945813,0.005088349585746756,0.009714036896452699,0.01762854144805876,0.0008111866501854141,0.0015510022331897608,0.0015963107484923732,7.873740201567749e-05,0.00015007163913428203
0,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",Attention-1,0.3469224620303757,0.03061296466107075,0.056261341522477366,0.1277533039647577,0.00637876677175746,0.012150837082940772,0.023370233702337023,0.0011008961681087763,0.002102738235073535,0.0021145374449339205,0.00010498320268756998,0.0002000341048769438,0.3469224620303757,0.03061296466107075,0.056261341522477366,0.1277533039647577,0.00637876677175746,0.012150837082940772,0.023370233702337023,0.0011008961681087763,0.002102738235073535,0.0021145374449339205,0.00010498320268756998,0.0002000341048769438
0,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",Attention-1,0.3087136929460581,0.0262396839952035,0.04836822115381317,0.11100599180069379,0.005161668744042818,0.009864640576716379,0.020435362061306087,0.000888442521631644,0.001702851478996602,0.0007668711656441718,3.499440089585666e-05,6.693356956072167e-05,0.3087136929460581,0.0262396839952035,0.04836822115381317,0.11100599180069379,0.005161668744042818,0.009864640576716379,0.020435362061306087,0.000888442521631644,0.001702851478996602,0.0007668711656441718,3.499440089585666e-05,6.693356956072167e-05
0,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=1,sample=False,top_k=0",Attention-1,0.3075,0.026028073640403472,0.047993755470698306,0.11186440677966102,0.005322970892294157,0.010162373152966695,0.01995330078539588,0.0009077564894932015,0.001736511179996586,0.001993114694691067,9.623460246360582e-05,0.00018360327069563538,0.3075,0.026028073640403472,0.047993755470698306,0.11186440677966102,0.005322970892294157,0.010162373152966695,0.01995330078539588,0.0009077564894932015,0.001736511179996586,0.001993114694691067,9.623460246360582e-05,0.00018360327069563538
0,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=0",Attention-1,0.3915249936564324,0.10883825915214784,0.17032784735207024,0.11133810010214505,0.012786861206833346,0.022939217113610202,0.012778782399035564,0.0010236402966625464,0.0018954450848381083,0.0009621166566446182,6.998880179171333e-05,0.00013048422331436276,0.3915249936564324,0.10883825915214784,0.17032784735207024,0.11133810010214505,0.012786861206833346,0.022939217113610202,0.012778782399035564,0.0010236402966625464,0.0018954450848381083,0.0009621166566446182,6.998880179171333e-05,0.00013048422331436276
0,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=1,sample=True,top_k=100",Attention-1,0.399352983465133,0.07836636806094378,0.1310218735472219,0.12577290612703765,0.013124129334995235,0.02376810653327626,0.01678921568627451,0.0013230067985166873,0.0024527342516562503,0.0009668842156151801,6.998880179171333e-05,0.00013052787361001128,0.399352983465133,0.07836636806094378,0.1310218735472219,0.12577290612703765,0.013124129334995235,0.02376810653327626,0.01678921568627451,0.0013230067985166873,0.0024527342516562503,0.0009668842156151801,6.998880179171333e-05,0.00013052787361001128
0,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=10,sample=False,top_k=0",Attention-1,0.3042121684867395,0.02750934612400367,0.050456043501280884,0.10623026126902096,0.005425617713908645,0.010323947846270078,0.017811201266574313,0.0008691285537700866,0.001657381369568711,0.0010209290454313426,5.249160134378499e-05,9.984846364145139e-05,0.3042121684867395,0.02750934612400367,0.050456043501280884,0.10623026126902096,0.005425617713908645,0.010323947846270078,0.017811201266574313,0.0008691285537700866,0.001657381369568711,0.0010209290454313426,5.249160134378499e-05,9.984846364145139e-05
0,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=0",Attention-1,0.2613193604729276,0.13719404669535162,0.1799259899346543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613193604729276,0.13719404669535162,0.1799259899346543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"/max_iter=100,std_len=5,init_mask_prob=1,temperature=10,sample=True,top_k=100",Attention-1,0.47998768472906406,0.10996684771108133,0.17893830399704275,0.06712147887323944,0.008944937312119657,0.015786134591227907,0.0008651454525792149,7.725587144622991e-05,0.00014184372399359164,0.0,0.0,0.0,0.47998768472906406,0.10996684771108133,0.17893830399704275,0.06712147887323944,0.008944937312119657,0.015786134591227907,0.0008651454525792149,7.725587144622991e-05,0.00014184372399359164,0.0,0.0,0.0
0,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=0.1,sample=False,top_k=0",Attention-1,0.32034771410173857,0.07018410100867603,0.11514204414996504,0.1264808362369338,0.010645941784588314,0.019638870549977594,0.028488283044876703,0.0017961990111248455,0.0033793286504015595,0.0034195658638120725,0.0002012178051511758,0.00038007000707287965,0.32034771410173857,0.07018410100867603,0.11514204414996504,0.1264808362369338,0.010645941784588314,0.019638870549977594,0.028488283044876703,0.0017961990111248455,0.0033793286504015595,0.0034195658638120725,0.0002012178051511758,0.00038007000707287965
0,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=0",Attention-1,0.33926837164130785,0.07392255061014319,0.1213946455040453,0.13751467382190172,0.012024341960554293,0.02211494228983565,0.027621861152141804,0.0018058559950556241,0.0033900751700383894,0.002160449373469682,0.0001312290033594625,0.0002474277226830293,0.33926837164130785,0.07392255061014319,0.1213946455040453,0.13751467382190172,0.012024341960554293,0.02211494228983565,0.027621861152141804,0.0018058559950556241,0.0033900751700383894,0.002160449373469682,0.0001312290033594625,0.0002474277226830293
0,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=0.1,sample=True,top_k=100",Attention-1,0.32974559686888455,0.07131268956760951,0.11726497416826477,0.1346153846153846,0.011599090842437128,0.02135788489156061,0.028141751042287076,0.0018251699629171817,0.003428010609251614,0.0036247643903146295,0.00021871500559910416,0.00041253677700579333,0.32974559686888455,0.07131268956760951,0.11726497416826477,0.1346153846153846,0.011599090842437128,0.02135788489156061,0.028141751042287076,0.0018251699629171817,0.003428010609251614,0.0036247643903146295,0.00021871500559910416,0.00041253677700579333
0,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=1,sample=False,top_k=0",Attention-1,0.3215699208443272,0.06877336531000917,0.11331279853820524,0.13225749868444134,0.011056529071046265,0.020407057144859433,0.031097560975609756,0.0019700247218788626,0.003705317100918789,0.004449718184514981,0.000262458006718925,0.000495678276610265,0.3215699208443272,0.06877336531000917,0.11331279853820524,0.13225749868444134,0.011056529071046265,0.020407057144859433,0.031097560975609756,0.0019700247218788626,0.003705317100918789,0.004449718184514981,0.000262458006718925,0.000495678276610265
0,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=0",Attention-1,0.37342079689018465,0.1084150384425478,0.16804241711049794,0.08758620689655172,0.009311533103599971,0.016833453097408777,0.009160913436006373,0.000666331891223733,0.0012423018578212835,0.0011904761904761906,7.873740201567749e-05,0.000147704475325086,0.37342079689018465,0.1084150384425478,0.16804241711049794,0.08758620689655172,0.009311533103599971,0.016833453097408777,0.009160913436006373,0.000666331891223733,0.0012423018578212835,0.0011904761904761906,7.873740201567749e-05,0.000147704475325086
0,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=1,sample=True,top_k=100",Attention-1,0.3706992230854606,0.0942371446709459,0.15027275982958052,0.10913667999407671,0.01080724393283965,0.019666967458894836,0.01728668233992532,0.0012071229913473425,0.0022566627083548305,0.0017815540633136905,0.00011373180291153416,0.00021381290300451436,0.3706992230854606,0.0942371446709459,0.15027275982958052,0.10913667999407671,0.01080724393283965,0.019666967458894836,0.01728668233992532,0.0012071229913473425,0.0022566627083548305,0.0017815540633136905,0.00011373180291153416,0.00021381290300451436
0,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=10,sample=False,top_k=0",Attention-1,0.3282268578878748,0.07103054242787614,0.11678747170521037,0.13140161725067384,0.011437788694185791,0.02104382634507086,0.029420374707259955,0.0019410537700865265,0.003641830988341646,0.0031307812722356624,0.00019246920492721164,0.00036264324533635974,0.3282268578878748,0.07103054242787614,0.11678747170521037,0.13140161725067384,0.011437788694185791,0.02104382634507086,0.029420374707259955,0.0019410537700865265,0.003641830988341646,0.0031307812722356624,0.00019246920492721164,0.00036264324533635974
0,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=0",Attention-1,0.25406945198046665,0.13211539818015094,0.17383636841615957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25406945198046665,0.13211539818015094,0.17383636841615957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"/max_iter=500,std_len=0,init_mask_prob=0,temperature=10,sample=True,top_k=100",Attention-1,0.4166268514094601,0.12301615292374973,0.18994717286743326,0.024993813412521652,0.0029620939951609357,0.005296483284433934,0.00012351778656126481,9.656983930778738e-06,1.791209724025842e-05,0.0,0.0,0.0,0.4166268514094601,0.12301615292374973,0.18994717286743326,0.024993813412521652,0.0029620939951609357,0.005296483284433934,0.00012351778656126481,9.656983930778738e-06,1.791209724025842e-05,0.0,0.0,0.0
0,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=0.1,sample=False,top_k=0",Attention-1,0.32783882783882784,0.0252521690061367,0.046892395030581034,0.11795589779488974,0.00494171126915463,0.009486009474154183,0.02149487054225696,0.000849814585908529,0.0016349880277400086,0.0024645717806531116,0.00010498320268756998,0.0002013871145223856,0.32783882783882784,0.0252521690061367,0.046892395030581034,0.11795589779488974,0.00494171126915463,0.009486009474154183,0.02149487054225696,0.000849814585908529,0.0016349880277400086,0.0024645717806531116,0.00010498320268756998,0.0002013871145223856
0,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=0",Attention-1,0.3685636856368564,0.02877900825280384,0.053389163796360356,0.1300597213005972,0.00574822201041132,0.011009843450566954,0.0248895091881833,0.0010332972805933251,0.001984218203329054,0.002559055118110236,0.00011373180291153416,0.00021778381293660246,0.3685636856368564,0.02877900825280384,0.053389163796360356,0.1300597213005972,0.00574822201041132,0.011009843450566954,0.0248895091881833,0.0010332972805933251,0.001984218203329054,0.002559055118110236,0.00011373180291153416,0.00021778381293660246
0,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=0.1,sample=True,top_k=100",Attention-1,0.3408029878618114,0.025745926500670098,0.047875129858638114,0.11474844934527911,0.00488305594251778,0.009367483077050381,0.017510648367250355,0.0007146168108776267,0.0013731922915074788,0.0011890606420927466,5.249160134378499e-05,0.00010054380685024131,0.3408029878618114,0.025745926500670098,0.047875129858638114,0.11474844934527911,0.00488305594251778,0.009367483077050381,0.017510648367250355,0.0007146168108776267,0.0013731922915074788,0.0011890606420927466,5.249160134378499e-05,0.00010054380685024131
0,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=1,sample=False,top_k=0",Attention-1,0.34130019120458893,0.025181632221203357,0.04690271172025565,0.12473721093202522,0.005220324070679669,0.010021252166995695,0.019217081850533807,0.0007822156983930779,0.0015032423561683582,0.0007960199004975124,3.499440089585666e-05,6.704073388078696e-05,0.34130019120458893,0.025181632221203357,0.04690271172025565,0.12473721093202522,0.005220324070679669,0.010021252166995695,0.019217081850533807,0.0007822156983930779,0.0015032423561683582,0.0007960199004975124,3.499440089585666e-05,6.704073388078696e-05
0,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=0",Attention-1,0.41894504280585476,0.10700430274388094,0.17046858873546675,0.13814652306874087,0.015235721093921841,0.027444659841004346,0.020133399209486168,0.0015740883807169345,0.0029198897411639576,0.00098015192354815,6.998880179171333e-05,0.0001306472624313561,0.41894504280585476,0.10700430274388094,0.17046858873546675,0.13814652306874087,0.015235721093921841,0.027444659841004346,0.020133399209486168,0.0015740883807169345,0.0029198897411639576,0.00098015192354815,6.998880179171333e-05,0.0001306472624313561
0,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=1,sample=True,top_k=100",Attention-1,0.4143112701252236,0.0816815969528109,0.13646004909885584,0.1422131743492802,0.014341227362709876,0.026054985547999437,0.016225123589808595,0.0012360939431396785,0.002297178357960354,0.001364256480218281,9.623460246360582e-05,0.00017978580309043222,0.4143112701252236,0.0816815969528109,0.13646004909885584,0.1422131743492802,0.014341227362709876,0.026054985547999437,0.016225123589808595,0.0012360939431396785,0.002297178357960354,0.001364256480218281,9.623460246360582e-05,0.00017978580309043222
0,"/max_iter=500,std_len=0,init_mask_prob=1,temperature=10,sample=False,top_k=0",Attention-1,0.3392193308550186,0.025745926500670098,0.04785943617636509,0.1195179109474389,0.0052349879023388815,0.010030624915945965,0.01788235294117647,0.0007339307787391842,0.0014099916360651458,0.0018018018018018018,7.873740201567749e-05,0.00015088059651196444,0.3392193308550186,0.025745926500670098,0.04785943617636509,0.1195179109474389,0.0052349879023388815,0.010030624915945965,0.01788235294117647,0.0007339307787391842,0.0014099916360651458,0.0018018018018018018,7.873740201567749e-05,0.00015088059651196444
